Tue Dec  3 16:45:35 2024    profile_results.prof

         273464840 function calls (270285549 primitive calls) in 203.954 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        7    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/configparser.py:1378(__iter__)
        8    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
       32    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/configparser.py:1039(<dictcomp>)
       14    0.000    0.000    0.000    0.000 {built-in method builtins.any}
       14    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/scipy/linalg/_decomp.py:1384(_check_info)
       14    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/scipy/linalg/_decomp.py:49(_make_eigvals)
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/_weakrefset.py:85(add)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:71(join)
        2    0.000    0.000    0.000    0.000 <frozen codecs>:186(__init__)
       30    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
       14    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/scipy/linalg/_matfuncs.py:315(<listcomp>)
        1    0.000    0.000    0.000    0.000 <frozen os>:1081(__subclasshook__)
        8    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        8    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       14    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2416(_all_dispatcher)
       26    0.000    0.000    0.000    0.000 {method 'start' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/logging/__init__.py:1646(addHandler)
       14    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/scipy/linalg/_misc.py:181(_datacopied)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:389(normpath)
        4    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/logging/__init__.py:202(_checkLevel)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:309(__init__)
        5    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        3    0.000    0.000    0.000    0.000 <frozen posixpath>:41(_get_sep)
       20    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/configparser.py:370(before_read)
        2    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/logging/__init__.py:795(__init__)
        8    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2831(_min_dispatcher)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:78(_check_methods)
        2    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        3    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:315(__subclasshook__)
        2    0.000    0.000    0.000    0.000 {built-in method time.time}
        7    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/threading.py:90(RLock)
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/logging/__init__.py:936(setLevel)
        1    0.000    0.000    0.000    0.000 /home/sofi/Documentos/codigos/dinamic_ga/test/dgamod.py:479(generation_func_constructor)
        1    0.000    0.000    0.000    0.000 {method 'isnumeric' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        7    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/configparser.py:1206(converters)
        5    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 {built-in method posix._path_normpath}
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/logging/__init__.py:1267(__init__)
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/logging/__init__.py:428(__init__)
        5    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
        1    0.000    0.000    0.000    0.000 <frozen codecs>:260(__init__)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:214(setstate)
        1    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'clear' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /home/sofi/miniconda3/lib/python3.11/logging/__init__.py:983(setFormatter)
        1    0.000    0.000    0.000    0.000 {built-in method io.text_encoding}
        1    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}


